 23260134  F.Farina arbocco+  2014  72-HF-180-M  --  -- 2.53E-02  NAN 4.24E-01      NAN
# ------ MXW/SPA data ------
  dataset           firstauthor  year          sf4  sf8 sf9       en  den    ydata   yddata
 11507088           H.Pomerance  1952    72-HF-180  MXW  -- 2.53E-02  NAN 5.00E+01 2.50E+01
 12119002  G.Scharff-goldhaber+  1967  72-HF-180-M  MXW  -- 2.53E-02  NAN 3.41E-01 3.00E-02
 12866176              R.E.Heft  1978  72-HF-180-M  SPA  -- 2.50E-02  NAN 4.07E-01 2.00E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year          sf4 sf8    sf9       en  den    ydata   yddata
 V1002377  S.F.Mughabghab  2006    72-HF-180  --  RECOM 2.53E-02  NAN 4.10E+01 3.00E+00
 V1002377  S.F.Mughabghab  2006  72-HF-180-M  --  RECOM 2.53E-02  NAN 4.45E-01 3.00E-03



72-Hf-180 (n,g)
# no Evaluated data
# EXFOR data mean
#     1.29E+01 (+/-  7.16E-01)
# EXFOR MXW/SPA data mean
#     1.22E+01 (+/-  2.00E+00)
# ------ EXFOR data ------
  dataset        firstauthor  year          sf4 sf8 sf9       en  den    ydata   yddata
 22360022         M.C.Moxon+  1974    72-HF-181  --  -- 2.53E-02  NAN 1.21E+01 2.12E+00
 20610006         W.Mannhart  1975    72-HF-181  --  -- 2.53E-02  NAN 1.30E+01 7.00E-02
 23488082        F.De corte+  1988    72-HF-181  --  -- 2.53E-02  NAN 1.35E+01 1.75E-01
 22454003       Do-Sung Kim+  1999    72-HF-181  --  -- 2.53E-02  NAN 1.30E+01 3.08E-01
 22862004       Hyun-Je Cho+  2001    72-HF-181  --  -- 2.53E-02  NAN 1.30E+01 4.70E-01
 23022002     C.Vockenhuber+  2008    72-HF-181  --  -- 2.50E-02  NAN 1.25E+01 1.35E+00
 31602004     Van Do Nguyen+  2008    72-HF-181  --  -- 2.53E-02  NAN 1.29E+01 5.20E-01
 23260135  F.Farina arbocco+  2014  72-HF-181-G  --  -- 2.53E-02  NAN 1.30E+01 7.00E-02
 23260136  F.Farina arbocco+  2014  72-HF-181-G  --  -- 2.53E-02  NAN 1.31E+01      NAN
 23260136  F.Farina arbocco+  2014  72-HF-181-G  --  -- 2.53E-02  NAN 1.29E+01      NAN
 23260136  F.Farina arbocco+  2014  72-HF-181-G  --  -- 2.53E-02  NAN 1.30E+01      NAN
# ------ MXW/SPA data ------
  dataset           firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 11507089           H.Pomerance  1952  72-HF-181  MXW  -- 2.53E-02  NAN 1.30E+01 5.20E+00
 12119003  G.Scharff-goldhaber+  1967  72-HF-181  MXW  -- 2.53E-02  NAN 1.26E+01 7.00E-01
 11447111              L.Seren+  1947  72-HF-181  SPA  -- 2.53E-02  NAN 1.00E+01 2.00E+00
 12866178              R.E.Heft  1978  72-HF-181  SPA  -- 2.50E-02  NAN 1.31E+01 1.00E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002381  S.F.Mughabghab  2006  72-HF-181  --  RECOM 2.53E-02  NAN 1.30E+01 7.00E-02



72-Hf-181 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     4.00E+01 (+/-  3.00E+01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     6.00E+01 (+/-  2.42E+01)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 31624002  Qiu Jiu-Zi+  2005  72-HF-182  MXW  -- 2.53E-02  NAN 8.00E+01 8.41E+00
 12114002      J.Wing+  1961  72-HF-182  SPA  -- 2.53E-02  NAN 4.00E+01 4.00E+01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002385  S.F.Mughabghab  2006  72-HF-182  --  RECOM 2.53E-02  NAN 4.00E+01 3.00E+01



72-Hf-182 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     1.33E+02 (+/-  1.00E+01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#     1.34E+02 (+/-  1.44E+01)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
  dataset     firstauthor  year        sf4 sf8 sf9       en  den    ydata   yddata
 23022004  C.Vockenhuber+  2008  72-HF-183  --  -- 2.50E-02  NAN 1.34E+02 1.44E+01



73-Ta-0 (n,g)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
  dataset      firstauthor  year sf4 sf8 sf9       en      den    ydata   yddata
 11634006     R.E.Schmunk+  1960  --  --  -- 2.53E-02      NAN 2.00E+01 9.00E-01
 20638056  R.B.Tattersall+  1960  --  --  -- 2.53E-02      NAN 1.90E+01 2.00E-01
 20437012         F.Widder  1975  --  --  -- 2.41E-02 4.84E-05 2.14E+01 6.96E-01
 20437012         F.Widder  1975  --  --  -- 2.43E-02 4.88E-05 2.10E+01 6.93E-01
 20437012         F.Widder  1975  --  --  -- 2.52E-02 5.06E-05 2.17E+01 6.64E-01
# ------ MXW/SPA data ------
  dataset     firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 11047057     H.Pomerance  1951  --  MXW  -- 2.53E-02  NAN 2.13E+01 1.00E+00
 41648011  Yu.A.Prokhorov  1956  --  MXW  -- 2.53E-02  NAN 2.28E+01 1.00E+00



73-Ta-179 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     9.32E+02 (+/-  6.20E+01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year          sf4  sf8 sf9       en  den    ydata   yddata
 22490002  M.Schumann+  1999  73-TA-180-G  MXW  -- 2.53E-02  NAN 9.32E+02 6.20E+01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002386  S.F.Mughabghab  2006  73-TA-180  --  RECOM 2.53E-02  NAN 9.32E+02 6.20E+01



73-Ta-180-M (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     5.63E+02  (+/-  6.00E+01)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002388  S.F.Mughabghab  2006  73-TA-181  --  RECOM 2.53E-02  NAN 5.63E+02 6.00E+01



73-Ta-181 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     2.04E+01  (+/-  3.00E-01)
# EXFOR data mean
#     2.02E+01 (+/-  1.62E-01)
# EXFOR MXW/SPA data mean
#     1.55E+01 (+/-  1.05E+00)
# ------ EXFOR data ------
  dataset        firstauthor  year        sf4 sf8 sf9       en  den    ydata   yddata
 23488083        F.De corte+  1988  73-TA-182  --  -- 2.53E-02  NAN 2.04E+01 2.24E-01
 23260137  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.02E+01 1.00E-01
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.03E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 1.99E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.03E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.02E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.03E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.02E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.01E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.03E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.04E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.02E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.00E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.03E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.01E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.03E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.02E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.02E+01      NAN
 23260138  F.Farina arbocco+  2014  73-TA-182  --  -- 2.53E-02  NAN 2.02E+01      NAN
# ------ MXW/SPA data ------
  dataset    firstauthor  year           sf4  sf8 sf9       en  den    ydata   yddata
 11625029       W.S.Lyon  1960     73-TA-182  MXW  -- 2.53E-02  NAN 2.80E+01 2.80E+00
 20651006         G.Wolf  1960     73-TA-182  MXW  -- 2.53E-02  NAN 2.10E+01 7.00E-01
 30289004    V.Markovic+  1971     73-TA-182  MXW  -- 2.53E-02  NAN 2.47E+01 2.00E-01
 20853013      M.Takiue+  1978     73-TA-182  MXW  -- 2.53E-02  NAN 1.98E+01 5.00E-01
 11625028       W.S.Lyon  1960     73-TA-182  SPA  -- 2.53E-02  NAN 4.24E+01 4.24E+00
 12866180       R.E.Heft  1978     73-TA-182  SPA  -- 2.50E-02  NAN 1.91E+01 1.00E+00
 11447113       L.Seren+  1947   73-TA-182-G  MXW  -- 2.53E-02  NAN 2.06E+01 4.12E+00
 11817016       H.Arino+  1964   73-TA-182-G  MXW  -- 2.53E-02  NAN 2.70E+01      NAN
 20625029  E.M.Gryntakis  1976   73-TA-182-G  MXW  -- 2.53E-02  NAN 2.75E+01 1.38E+00
 11447112       L.Seren+  1947  73-TA-182-M2  MXW  -- 2.53E-02  NAN 3.40E-02 6.80E-03
 11817015       H.Arino+  1964  73-TA-182-M2  MXW  -- 2.53E-02  NAN 6.40E-03      NAN
 20625028  E.M.Gryntakis  1976  73-TA-182-M2  MXW  -- 2.53E-02  NAN 1.20E-02 3.00E-03
 12172002      A.Sunyar+  1961  73-TA-182-M2  SPA  -- 2.53E-02  NAN 9.10E-03 2.30E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year           sf4 sf8    sf9       en  den    ydata   yddata
 10501010      S.S.Malik+  1970     73-TA-182  --  DERIV 2.53E-02  NAN 2.12E+01 1.00E+00
 V1002390  S.F.Mughabghab  2006     73-TA-182  --  RECOM 2.53E-02  NAN 2.05E+01 5.00E-01
 V1002390  S.F.Mughabghab  2006   73-TA-182-G  --  RECOM 2.53E-02  NAN 2.05E+01 5.00E-01
 V1002390  S.F.Mughabghab  2006  73-TA-182-M2  --  RECOM 2.53E-02  NAN 1.30E-02 2.00E-03



73-Ta-182 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     8.20E+03  (+/-  6.00E+02)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.96E+04 (+/-  2.57E+03)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset      firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 20625032    E.M.Gryntakis  1976  73-TA-183  MXW  -- 2.53E-02  NAN 8.53E+03 4.50E+02
 12160002         R.Smith+  1955  73-TA-183  SPA  -- 2.53E-02  NAN 1.50E+04 2.00E+03
 12170002      J.J.Murray+  1955  73-TA-183  SPA  -- 2.53E-02  NAN 1.30E+04 3.90E+03
 12171002  E.Der mateosian  1955  73-TA-183  SPA  -- 2.53E-02  NAN 4.70E+04 5.00E+03
 11687008     R.P.Schuman+  1969  73-TA-183  SPA  -- 2.53E-02  NAN 1.47E+04 1.50E+03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002394  S.F.Mughabghab  2006  73-TA-183  --  RECOM 2.53E-02  NAN 8.20E+03 6.00E+02



74-W-0 (n,g)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
  dataset       firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 11634008      R.E.Schmunk+  1960  --  --  -- 2.53E-02  NAN 1.88E+01 8.00E-01
 20638058   R.B.Tattersall+  1960  --  --  -- 2.53E-02  NAN 1.90E+01 5.00E-01
 12167002  S.J.Friesenhahn+  1966  --  --  -- 2.53E-02  NAN 1.83E+01 5.00E-01
 12167010  S.J.Friesenhahn+  1966  --  --  -- 2.52E-02  NAN 1.81E+01      NAN
# ------ MXW/SPA data ------
  dataset     firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 11047058     H.Pomerance  1951  --  MXW  -- 2.53E-02  NAN 1.77E+01 8.00E-01
 41648012  Yu.A.Prokhorov  1956  --  MXW  -- 2.53E-02  NAN 1.94E+01 7.00E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 22045012        K.Knopf+  1987  --  --  DERIV 2.53E-02  NAN 1.73E+01 5.00E-01
 V1002397  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 1.84E+01 3.00E-01



74-W-180 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     2.23E+01  (+/-  1.70E+00)
# EXFOR data mean
#     2.26E+01 (+/-  1.70E+00)
# EXFOR MXW/SPA data mean
#     3.00E+01 (+/-  1.20E+02)
# ------ EXFOR data ------
  dataset firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 31596002   W.G.Kang+  2007  74-W-181  --  -- 2.53E-02  NAN 2.26E+01 1.70E+00
# ------ MXW/SPA data ------
  dataset  firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11507090  H.Pomerance  1952  74-W-181  MXW  -- 2.53E-02  NAN 3.00E+01 1.20E+02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 V1002399  S.F.Mughabghab  2006    74-W-181  --   CALC 2.53E-02  NAN 3.74E+01      NAN
 32222008     P.N.Vorona+  2008    74-W-181  --  DERIV 2.53E-02  NAN 3.73E+01 2.40E+00
 31752002      A.M.Hurst+  2015    74-W-181  --  DERIV 2.53E-02  NAN 2.17E+01 7.70E-01
 V1002399  S.F.Mughabghab  2006    74-W-181  --  RECOM 2.53E-02  NAN 7.70E+01 7.30E+01
 31752004      A.M.Hurst+  2015  74-W-181-L  --  DERIV 2.53E-02  NAN 2.00E+01 5.50E-01



74-W-181 (n,g)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset  firstauthor  year       sf4 sf8    sf9       en  den    ydata  yddata
 32222009  P.N.Vorona+  2008  74-W-182  --  DERIV 2.46E-02  NAN 5.49E+00     NAN



74-W-182 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     1.99E+01  (+/-  3.00E-01)
# EXFOR data mean
#     2.06E+01 (+/-  5.00E-01)
# EXFOR MXW/SPA data mean
#     1.92E+01 (+/-  1.92E+00)
# ------ EXFOR data ------
  dataset       firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 12167003  S.J.Friesenhahn+  1966  74-W-183  --  -- 2.53E-02  NAN 2.07E+01 5.00E-01
 12167011  S.J.Friesenhahn+  1966  74-W-183  --  -- 2.55E-02  NAN 2.05E+01      NAN
# ------ MXW/SPA data ------
  dataset  firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11507091  H.Pomerance  1952  74-W-183  MXW  -- 2.53E-02  NAN 1.92E+01 1.92E+00
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 22045013        K.Knopf+  1987    74-W-183  --  DERIV 2.53E-02  NAN 1.96E+01 3.00E-01
 31735007      A.M.Hurst+  2014    74-W-183  --  DERIV 2.53E-02  NAN 2.05E+01 1.40E+00
 V1002402  S.F.Mughabghab  2006    74-W-183  --  RECOM 2.53E-02  NAN 1.99E+01 3.00E-01
 31735008      A.M.Hurst+  2014  74-W-183-M  --  DERIV 2.53E-02  NAN 1.77E-01 1.80E-02



74-W-183 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     1.04E+01  (+/-  2.00E-01)
# EXFOR data mean
#     1.00E+01 (+/-  3.00E-01)
# EXFOR MXW/SPA data mean
#     1.09E+01 (+/-  1.09E+00)
# ------ EXFOR data ------
  dataset       firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 12167004  S.J.Friesenhahn+  1966  74-W-184  --  -- 2.50E-02  NAN 1.00E+01      NAN
 12167005  S.J.Friesenhahn+  1966  74-W-184  --  -- 2.53E-02  NAN 1.00E+01 3.00E-01
# ------ MXW/SPA data ------
  dataset  firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11507092  H.Pomerance  1952  74-W-184  MXW  -- 2.53E-02  NAN 1.09E+01 1.09E+00
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 22045014        K.Knopf+  1987    74-W-184  --  DERIV 2.53E-02  NAN 1.05E+01 2.00E-01
 31735009      A.M.Hurst+  2014    74-W-184  --  DERIV 2.53E-02  NAN 9.37E+00 3.80E-01
 V1002406  S.F.Mughabghab  2006    74-W-184  --  RECOM 2.53E-02  NAN 1.04E+01 2.00E-01
 31735010      A.M.Hurst+  2014  74-W-184-L  --  DERIV 2.53E-02  NAN 2.47E-02 5.50E-03



74-W-184 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     1.73E+00  (+/-  9.00E-02)
# EXFOR data mean
#     1.75E+00 (+/-  3.54E-01)
# EXFOR MXW/SPA data mean
#     2.12E+00 (+/-  3.16E-01)
# ------ EXFOR data ------
  dataset       firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 12167006  S.J.Friesenhahn+  1966  74-W-185  --  -- 2.52E-02  NAN 1.70E+00      NAN
 12167007  S.J.Friesenhahn+  1966  74-W-185  --  -- 2.53E-02  NAN 1.70E+00 1.00E-01
 40850008     V.A.Anufriev+  1983  74-W-185  --  -- 2.50E-02  NAN 2.40E+00 1.00E+00
 31572003     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 1.25E+00 4.20E-01
 31572003     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 1.79E+00 1.90E-01
 31572003     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 1.62E+00 2.90E-01
 31572003     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 1.40E+00 3.70E-01
 31572003     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 1.95E+00 2.66E-01
 31572003     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 2.17E+00 2.40E-01
 31572003     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 1.70E+00 5.27E-01
 31572003     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 1.74E+00 2.40E-01
 31572003     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 1.29E+00 5.53E-01
 31572003     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 2.10E+00 4.06E-01
 31572003     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 1.61E+00 2.60E-01
 31572004     V.Bondarenko+  2005  74-W-185  --  -- 2.53E-02  NAN 1.76E+00 9.00E-02
# ------ MXW/SPA data ------
  dataset  firstauthor  year         sf4  sf8 sf9       en  den    ydata   yddata
 11507093  H.Pomerance  1952    74-W-185  MXW  -- 2.53E-02  NAN 1.97E+00 2.95E-01
 11447114     L.Seren+  1947    74-W-185  SPA  -- 2.53E-02  NAN 2.12E+00 4.24E-01
 11625030     W.S.Lyon  1960    74-W-185  SPA  -- 2.53E-02  NAN 2.28E+00 2.28E-01
 31248015  S.K.Mangal+  1962  74-W-185-M  MXW  -- 2.53E-02  NAN 2.20E-02 4.40E-03
 12157002    H.Kramer+  1963  74-W-185-M  SPA  -- 2.53E-02  NAN 1.75E-03 7.50E-04
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year         sf4 sf8    sf9       en  den    ydata   yddata
 22045015        K.Knopf+  1987    74-W-185  --  DERIV 2.53E-02  NAN 1.70E+00 1.00E-01
 31735011      A.M.Hurst+  2014    74-W-185  --  DERIV 2.53E-02  NAN 1.43E+00 1.00E-01
 V1002410  S.F.Mughabghab  2006    74-W-185  --  RECOM 2.53E-02  NAN 1.70E+00 1.00E-01
 31735012      A.M.Hurst+  2014  74-W-185-M  --  DERIV 2.53E-02  NAN 6.20E-03 1.60E-03
 V1002410  S.F.Mughabghab  2006  74-W-185-M  --  RECOM 2.53E-02  NAN 2.00E-03 1.00E-03



74-W-185 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#     3.00E+00 (+/-  3.00E-01)   |          NAN  (+/-       NAN)
# EXFOR data mean
#     3.30E+00 (+/-  3.00E-01)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
  dataset    firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 40850010  V.A.Anufriev+  1983  74-W-186  --  -- 2.50E-02  NAN 3.30E+00 3.00E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8   sf9       en  den    ydata   yddata
 V1002414  S.F.Mughabghab  2006  74-W-186  --  CALC 2.53E-02  NAN 2.10E+00 3.00E-01



74-W-186 (n,g)
# Evaluated data
# Maxw.(n,g)                     |  (n,g)
#          NAN (+/-       NAN)   |     3.81E+01  (+/-  5.00E-01)
# EXFOR data mean
#     3.66E+01 (+/-  1.69E+00)
# EXFOR MXW/SPA data mean
#     3.82E+01 (+/-  3.43E+00)
# ------ EXFOR data ------
  dataset        firstauthor  year         sf4 sf8 sf9       en  den    ydata   yddata
 12167008   S.J.Friesenhahn+  1966    74-W-187  --  -- 2.50E-02  NAN 3.70E+01      NAN
 12167009   S.J.Friesenhahn+  1966    74-W-187  --  -- 2.53E-02  NAN 3.78E+01 1.20E+00
 20184002         P.P.Damle+  1967    74-W-187  --  -- 2.53E-02  NAN 3.54E+01 8.00E-01
 12602007          C.H.Hogg+  1970    74-W-187  --  -- 2.53E-02  NAN 4.00E+01 1.50E+00
 10662014          G.Gleason  1977    74-W-187  --  -- 2.53E-02  NAN 3.70E+01 1.50E+00
 23488084        F.De corte+  1988    74-W-187  --  -- 2.53E-02  NAN 3.87E+01 1.94E+00
 31607002     Nguyen Van Do+  2008    74-W-187  --  -- 2.53E-02  NAN 3.72E+01 2.10E+00
 31693002           A.El abd  2010    74-W-187  --  -- 2.53E-02  NAN 3.84E+01 4.00E+00
 23266161  F.Farina arbocco+  2013    74-W-187  --  -- 2.53E-02  NAN 3.49E+01 2.00E-01
 23266162  F.Farina arbocco+  2013    74-W-187  --  -- 2.53E-02  NAN 3.48E+01      NAN
 23266162  F.Farina arbocco+  2013    74-W-187  --  -- 2.53E-02  NAN 3.51E+01      NAN
 23266162  F.Farina arbocco+  2013    74-W-187  --  -- 2.53E-02  NAN 3.49E+01      NAN
 23266162  F.Farina arbocco+  2013    74-W-187  --  -- 2.53E-02  NAN 3.51E+01      NAN
 23266162  F.Farina arbocco+  2013    74-W-187  --  -- 2.53E-02  NAN 3.48E+01      NAN
 23266162  F.Farina arbocco+  2013    74-W-187  --  -- 2.53E-02  NAN 3.46E+01      NAN
 23266162  F.Farina arbocco+  2013    74-W-187  --  -- 2.53E-02  NAN 3.48E+01      NAN
 31773002        M.Al-abyad+  2017    74-W-187  --  -- 2.53E-02  NAN 3.88E+01 1.03E+00
 31773002        M.Al-abyad+  2017    74-W-187  --  -- 2.53E-02  NAN 3.91E+01 2.60E+00
 31735015         A.M.Hurst+  2014  74-W-187-L  --  -- 2.53E-02  NAN 4.00E-01 1.60E-02
# ------ MXW/SPA data ------
  dataset    firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11447115       L.Seren+  1947  74-W-187  MXW  -- 2.53E-02  NAN 3.42E+01 6.84E+00
 11507094    H.Pomerance  1952  74-W-187  MXW  -- 2.53E-02  NAN 3.41E+01 2.73E+00
